item,itemLabel,dob,twfyid,sexLabel
http://www.wikidata.org/entity/Q1690787,"Joan Walmsley, Baroness Walmsley",1943-04-12T00:00:00Z,13113,female
http://www.wikidata.org/entity/Q1690787,"Joan Walmsley, Baroness Walmsley",1943-12-04T00:00:00Z,13113,female
http://www.wikidata.org/entity/Q2641831,"Alexander Bernstein, Baron Bernstein of Craigweil",1936-03-15T00:00:00Z,13506,male
http://www.wikidata.org/entity/Q188502,Sebastian Coe,1956-09-29T00:00:00Z,13514,male
http://www.wikidata.org/entity/Q188502,Sebastian Coe,1956-09-29T00:00:00Z,17004,male
http://www.wikidata.org/entity/Q336799,"Lennox Fyfe, Baron Fyfe of Fairfield",1941-04-10T00:00:00Z,13309,male
http://www.wikidata.org/entity/Q1482196,"Bill Jordan, Baron Jordan",1936-01-28T00:00:00Z,12990,male
http://www.wikidata.org/entity/Q1700989,"Sheila Noakes, Baroness Noakes",1949-06-23T00:00:00Z,13439,female
http://www.wikidata.org/entity/Q1267670,"Robin Hodgson, Baron Hodgson of Astley Abbotts",1942-04-25T00:00:00Z,13226,male
http://www.wikidata.org/entity/Q1267670,"Robin Hodgson, Baron Hodgson of Astley Abbotts",1942-04-25T00:00:00Z,22137,male
http://www.wikidata.org/entity/Q93657,Kenneth O. Morgan,1934-05-16T00:00:00Z,13044,male
http://www.wikidata.org/entity/Q333905,"Richard Luce, Baron Luce",1936-10-14T00:00:00Z,13300,male
http://www.wikidata.org/entity/Q333905,"Richard Luce, Baron Luce",1936-10-14T00:00:00Z,18184,male
http://www.wikidata.org/entity/Q335530,Michael Ashcroft,1946-03-04T00:00:00Z,12884,male
http://www.wikidata.org/entity/Q333722,Betty Boothroyd,1929-10-08T00:00:00Z,10054,female
http://www.wikidata.org/entity/Q654846,"Michael Chan, Baron Chan",1940-03-06T00:00:00Z,13013,male
http://www.wikidata.org/entity/Q2149085,"Richard Best, Baron Best",1945-06-22T00:00:00Z,13507,male
http://www.wikidata.org/entity/Q471977,"Amir Bhatia, Baron Bhatia",1932-03-18T00:00:00Z,13508,male
http://www.wikidata.org/entity/Q1379995,"Jeff Rooker, Baron Rooker",1941-06-05T00:00:00Z,10511,male
http://www.wikidata.org/entity/Q336163,Susan Greenfield,1950-10-01T00:00:00Z,13574,female
http://www.wikidata.org/entity/Q336960,"David Hannay, Baron Hannay of Chiswick",1935-09-28T00:00:00Z,13140,male
http://www.wikidata.org/entity/Q337075,"Sally Morgan, Baroness Morgan of Huyton",1959-06-28T00:00:00Z,13045,female
http://www.wikidata.org/entity/Q2078620,"Peter Temple-Morris, Baron Temple-Morris",1938-02-12T00:00:00Z,10592,male
http://www.wikidata.org/entity/Q2158815,"Robert Sheldon, Baron Sheldon",1923-09-13T00:00:00Z,10535,male
http://www.wikidata.org/entity/Q1098410,"Claus Moser, Baron Moser",1922-11-24T00:00:00Z,13040,male
http://www.wikidata.org/entity/Q2508844,"Valerie Howarth, Baroness Howarth of Breckland",1940-09-05T00:00:00Z,13078,female
http://www.wikidata.org/entity/Q1610320,"Herman Ouseley, Baron Ouseley",1945-03-24T00:00:00Z,13163,male
http://www.wikidata.org/entity/Q267783,"Paul Condon, Baron Condon",1947-03-10T00:00:00Z,13556,male
http://www.wikidata.org/entity/Q335517,"Charles Guthrie, Baron Guthrie of Craigiebank",1938-11-17T00:00:00Z,13420,male
http://www.wikidata.org/entity/Q335556,"John Browne, Baron Browne of Madingley",1948-02-20T00:00:00Z,13609,male
http://www.wikidata.org/entity/Q336501,"Ilora Finlay, Baroness Finlay of Llandaff",1949-02-23T00:00:00Z,13471,female
http://www.wikidata.org/entity/Q745894,"Stewart Sutherland, Baron Sutherland of Houndwood",1941-02-25T00:00:00Z,13204,male
http://www.wikidata.org/entity/Q1251189,"Elspeth Howe, Baroness Howe of Idlicote",1932-02-08T00:00:00Z,13075,female
http://www.wikidata.org/entity/Q2522180,"Victor Adebowale, Baron Adebowale",1962-07-21T00:00:00Z,13369,male
http://www.wikidata.org/entity/Q333397,"David Clark, Baron Clark of Windermere",1939-10-19T00:00:00Z,10108,male
http://www.wikidata.org/entity/Q991654,"Bruce Grocott, Baron Grocott",1940-11-01T00:00:00Z,10247,male
http://www.wikidata.org/entity/Q333932,"John Morris, Baron Morris of Aberavon",1931-11-05T00:00:00Z,10446,male
http://www.wikidata.org/entity/Q332919,Norman Fowler,1938-02-02T00:00:00Z,10212,male
http://www.wikidata.org/entity/Q2426468,"Tom Pendry, Baron Pendry",1934-06-10T00:00:00Z,10475,male
http://www.wikidata.org/entity/Q1157836,"Dale Campbell-Savours, Baron Campbell-Savours",1943-08-23T00:00:00Z,10090,male
http://www.wikidata.org/entity/Q332940,"John MacGregor, Baron MacGregor of Pulham Market",1937-02-14T00:00:00Z,10386,male
http://www.wikidata.org/entity/Q2159745,"Robin Corbett, Baron Corbett of Castle Vale",1933-12-22T00:00:00Z,10132,male
http://www.wikidata.org/entity/Q809053,"Barry Jones, Baron Jones",1937-06-26T00:00:00Z,10317,male
http://www.wikidata.org/entity/Q333312,"Tom King, Baron King of Bridgwater",1933-06-13T00:00:00Z,10342,male
http://www.wikidata.org/entity/Q333066,Paddy Ashdown,1941-02-27T00:00:00Z,10015,male
http://www.wikidata.org/entity/Q333689,"Ronnie Fearn, Baron Fearn",1931-02-06T00:00:00Z,10196,male
http://www.wikidata.org/entity/Q332314,Michael Heseltine,1933-03-21T00:00:00Z,10276,male
http://www.wikidata.org/entity/Q1866867,"Llin Golding, Baroness Golding",1933-03-21T00:00:00Z,10233,female
http://www.wikidata.org/entity/Q1716798,"Ray Michie, Baroness Michie of Gallanach",1934-02-04T00:00:00Z,10433,female
http://www.wikidata.org/entity/Q138192,"Giles Radice, Baron Radice",1936-10-04T00:00:00Z,10495,male
http://www.wikidata.org/entity/Q333991,"John Taylor, Baron Kilclooney",1937-12-24T00:00:00Z,10589,male
http://www.wikidata.org/entity/Q336397,"Robert May, Baron May of Oxford",1936-01-08T00:00:00Z,13549,male
http://www.wikidata.org/entity/Q1494468,"Robert Maclennan, Baron Maclennan of Rogart",1936-06-26T00:00:00Z,10396,male
http://www.wikidata.org/entity/Q1738633,Ken Maginnis,1938-01-21T00:00:00Z,10406,male
http://www.wikidata.org/entity/Q334257,"Peter Brooke, Baron Brooke of Sutton Mandeville",1934-03-03T00:00:00Z,10067,male
http://www.wikidata.org/entity/Q333882,"Richard Livsey, Baron Livsey of Talgarth",1935-05-02T00:00:00Z,10365,male
http://www.wikidata.org/entity/Q336444,Conrad Black,1944-08-25T00:00:00Z,13711,male
http://www.wikidata.org/entity/Q336912,Peter Forster,1950-03-16T00:00:00Z,13253,male
http://www.wikidata.org/entity/Q1464939,Bill Ind,1942-03-26T00:00:00Z,13535,male
http://www.wikidata.org/entity/Q2159125,"Robert Walker, Baron Walker of Gestingthorpe",1938-03-17T00:00:00Z,13117,male
http://www.wikidata.org/entity/Q1310059,"Richard Wilson, Baron Wilson of Dinton",1942-10-11T00:00:00Z,13616,male
http://www.wikidata.org/entity/Q49615,Rowan Williams,1950-06-14T00:00:00Z,13672,male
http://www.wikidata.org/entity/Q499613,"Edward Fitzalan-Howard, 18th Duke of Norfolk",1956-12-02T00:00:00Z,13151,male
http://www.wikidata.org/entity/Q936742,"Nicholas Lowther, 2nd Viscount Ullswater",1942-01-09T00:00:00Z,13273,male
http://www.wikidata.org/entity/Q335407,"Michael Boyce, Baron Boyce",1943-04-02T00:00:00Z,12983,male
http://www.wikidata.org/entity/Q185189,"William Cullen, Baron Cullen of Whitekirk",1935-11-18T00:00:00Z,13098,male
http://www.wikidata.org/entity/Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",1951-04-08T00:00:00Z,13570,male
http://www.wikidata.org/entity/Q335601,"David Triesman, Baron Triesman",1943-10-30T00:00:00Z,12839,male
http://www.wikidata.org/entity/Q655406,"Robert Carswell, Baron Carswell",1934-06-28T00:00:00Z,12842,male
http://www.wikidata.org/entity/Q908568,"Brenda Hale, Baroness Hale of Richmond",1945-01-31T00:00:00Z,12840,female
http://www.wikidata.org/entity/Q2287419,"Simon Brown, Baron Brown of Eaton-under-Heywood",1937-04-09T00:00:00Z,12841,male
http://www.wikidata.org/entity/Q1634584,"Hugh Trenchard, 3rd Viscount Trenchard",1951-03-12T00:00:00Z,13177,male
http://www.wikidata.org/entity/Q2331728,"Stanley Kalms, Baron Kalms",1931-11-21T00:00:00Z,13197,male
http://www.wikidata.org/entity/Q337020,"Paul Drayson, Baron Drayson",1960-03-05T00:00:00Z,13294,male
http://www.wikidata.org/entity/Q1187677,"Denis Tunnicliffe, Baron Tunnicliffe",1943-01-17T00:00:00Z,12836,male
http://www.wikidata.org/entity/Q1321683,"Kishwer Falkner, Baroness Falkner of Margravine",1955-03-09T00:00:00Z,13548,female
http://www.wikidata.org/entity/Q1791962,"Kumar Bhattacharyya, Baron Bhattacharyya",1940-06-06T00:00:00Z,13196,male
http://www.wikidata.org/entity/Q501790,"Timothy Garden, Baron Garden",1944-04-23T00:00:00Z,13293,male
http://www.wikidata.org/entity/Q335720,"Greville Howard, Baron Howard of Rising",1941-04-22T00:00:00Z,13201,male
http://www.wikidata.org/entity/Q1268843,"Garry Hart, Baron Hart of Chilton",1940-06-29T00:00:00Z,13200,male
http://www.wikidata.org/entity/Q2086183,"Philip Gould, Baron Gould of Brookwood",1950-03-30T00:00:00Z,13053,male
http://www.wikidata.org/entity/Q1787380,"Alexander Leitch, Baron Leitch",1947-10-20T00:00:00Z,13479,male
http://www.wikidata.org/entity/Q2057478,"Patrick Carter, Baron Carter of Coles",1946-02-09T00:00:00Z,13199,male
http://www.wikidata.org/entity/Q336492,"Ruth Henig, Baroness Henig",1943-11-10T00:00:00Z,13545,female
http://www.wikidata.org/entity/Q2078392,"Peter Snape, Baron Snape",1942-02-12T00:00:00Z,10554,male
http://www.wikidata.org/entity/Q1619191,"Patricia Morris, Baroness Morris of Bolton",1953-01-16T00:00:00Z,13198,female
http://www.wikidata.org/entity/Q1619191,"Patricia Morris, Baroness Morris of Bolton",1954-01-01T00:00:00Z,13198,female
http://www.wikidata.org/entity/Q1894910,"Margaret Wall, Baroness Wall of New Barnet",1941-11-14T00:00:00Z,13558,female
http://www.wikidata.org/entity/Q336112,"Peter Truscott, Baron Truscott",1959-03-20T00:00:00Z,12845,male
http://www.wikidata.org/entity/Q93806,"Delyth Morgan, Baroness Morgan of Drefelin",1961-08-30T00:00:00Z,13480,female
http://www.wikidata.org/entity/Q168179,"Margaret Prosser, Baroness Prosser",1937-08-22T00:00:00Z,13475,female
http://www.wikidata.org/entity/Q378126,"Richard Rosser, Baron Rosser",1944-10-05T00:00:00Z,13481,male
http://www.wikidata.org/entity/Q432430,"Irvine Laidlaw, Baron Laidlaw",1942-12-22T00:00:00Z,12835,male
http://www.wikidata.org/entity/Q260272,"Julia Neuberger, Baroness Neuberger",1950-02-17T00:00:00Z,13055,female
http://www.wikidata.org/entity/Q260272,"Julia Neuberger, Baroness Neuberger",1950-02-27T00:00:00Z,13055,female
http://www.wikidata.org/entity/Q1663616,"Roger Roberts, Baron Roberts of Llandudno",1935-10-23T00:00:00Z,13477,male
http://www.wikidata.org/entity/Q194733,"Diljit Rana, Baron Rana",1938-09-20T00:00:00Z,13478,male
http://www.wikidata.org/entity/Q220008,"Anthony Giddens, Baron Giddens",1938-01-18T00:00:00Z,13483,male
http://www.wikidata.org/entity/Q220008,"Anthony Giddens, Baron Giddens",1940-01-18T00:00:00Z,13483,male
http://www.wikidata.org/entity/Q129362,"Elaine Murphy, Baroness Murphy",1947-01-16T00:00:00Z,13482,female
http://www.wikidata.org/entity/Q64330,John Maxton,1936-05-05T00:00:00Z,10425,male
http://www.wikidata.org/entity/Q2579939,"William McKenzie, Baron McKenzie of Luton",1946-07-24T00:00:00Z,13057,male
http://www.wikidata.org/entity/Q954374,"Edward Haughey, Baron Ballyedmond",1944-01-05T00:00:00Z,13056,male
http://www.wikidata.org/entity/Q1638459,"Alec Broers, Baron Broers",1938-09-17T00:00:00Z,13054,male
http://www.wikidata.org/entity/Q336134,"Hugh Dykes, Baron Dykes",1939-05-17T00:00:00Z,13051,male
http://www.wikidata.org/entity/Q1655388,"Iain Vallance, Baron Vallance of Tummel",1943-05-20T00:00:00Z,12843,male
http://www.wikidata.org/entity/Q336460,"Lola Young, Baroness Young of Hornsey",1951-06-01T00:00:00Z,13048,female
http://www.wikidata.org/entity/Q1819042,"Leonard Steinberg, Baron Steinberg",1936-08-01T00:00:00Z,13448,male
http://www.wikidata.org/entity/Q1682576,"Jane Bonham Carter, Baroness Bonham-Carter of Yarnbury",1957-10-20T00:00:00Z,12838,female
http://www.wikidata.org/entity/Q1986093,"Nicola Chapman, Baroness Chapman",1961-08-03T00:00:00Z,13449,female
http://www.wikidata.org/entity/Q1894863,"Margaret McDonagh, Baroness McDonagh",1961-06-26T00:00:00Z,13058,female
http://www.wikidata.org/entity/Q336236,"Janet Royall, Baroness Royall of Blaisdon",1955-08-20T00:00:00Z,13452,female
http://www.wikidata.org/entity/Q574174,"Anthony Young, Baron Young of Norwood Green",1942-04-01T00:00:00Z,13450,male
http://www.wikidata.org/entity/Q574174,"Anthony Young, Baron Young of Norwood Green",1942-04-14T00:00:00Z,13450,male
http://www.wikidata.org/entity/Q574174,"Anthony Young, Baron Young of Norwood Green",1942-04-16T00:00:00Z,13450,male
http://www.wikidata.org/entity/Q2399855,"Ted Rowlands, Baron Rowlands",1940-01-23T00:00:00Z,10516,male
http://www.wikidata.org/entity/Q608491,"Alan Haworth, Baron Haworth",1948-04-26T00:00:00Z,13052,male
http://www.wikidata.org/entity/Q132331,"Ewen Cameron, Baron Cameron of Dillington",1949-11-24T00:00:00Z,13447,male
http://www.wikidata.org/entity/Q335467,"Edward George, Baron George",1938-09-11T00:00:00Z,13446,male
http://www.wikidata.org/entity/Q335467,"Edward George, Baron George",1938-09-16T00:00:00Z,13446,male
http://www.wikidata.org/entity/Q1820785,Leslie Griffiths,1942-02-15T00:00:00Z,12837,male
http://www.wikidata.org/entity/Q335803,"John Kerr, Baron Kerr of Kinlochard",1942-02-22T00:00:00Z,13443,male
http://www.wikidata.org/entity/Q182533,"David Alliance, Baron Alliance",1932-06-15T00:00:00Z,13445,male
http://www.wikidata.org/entity/Q335759,"Frances D'Souza, Baroness D'Souza",1944-04-18T00:00:00Z,13444,female
http://www.wikidata.org/entity/Q23368,Chris Patten,1944-05-12T00:00:00Z,13176,male
http://www.wikidata.org/entity/Q23368,Chris Patten,1944-05-12T00:00:00Z,22597,male
http://www.wikidata.org/entity/Q335671,"Patrick Boyle, 10th Earl of Glasgow",1939-07-30T00:00:00Z,13170,male
http://www.wikidata.org/entity/Q317258,Neil Kinnock,1942-03-28T00:00:00Z,13171,male
http://www.wikidata.org/entity/Q2176582,"Rupert Ponsonby, 7th Baron de Mauley",1957-06-30T00:00:00Z,13173,male
http://www.wikidata.org/entity/Q1699919,"John Eccles, 2nd Viscount Eccles",1931-04-20T00:00:00Z,13172,male
http://www.wikidata.org/entity/Q1236990,"John Stevens, Baron Stevens of Kirkwhelpington",1942-10-21T00:00:00Z,13150,male
http://www.wikidata.org/entity/Q337156,"Andrew Adonis, Baron Adonis",1963-02-22T00:00:00Z,13178,male
http://www.wikidata.org/entity/Q168177,"David Ramsbotham, Baron Ramsbotham",1934-11-06T00:00:00Z,13149,male
http://www.wikidata.org/entity/Q2144088,"Rennie Fritchie, Baroness Fritchie",1942-04-29T00:00:00Z,13577,female
http://www.wikidata.org/entity/Q636368,"Archy Kirkwood, Baron Kirkwood of Kirkhope",1946-04-22T00:00:00Z,10345,male
http://www.wikidata.org/entity/Q332843,"Ann Taylor, Baroness Taylor of Bolton",1947-07-02T00:00:00Z,10584,female
http://www.wikidata.org/entity/Q333326,"Estelle Morris, Baroness Morris of Yardley",1952-06-17T00:00:00Z,10445,female
http://www.wikidata.org/entity/Q1672680,"Martin O'Neill, Baron O'Neill of Clackmannan",1945-01-06T00:00:00Z,10464,male
http://www.wikidata.org/entity/Q1722777,"Paul Tyler, Baron Tyler",1941-10-29T00:00:00Z,10612,male
http://www.wikidata.org/entity/Q1228567,"Alan Howarth, Baron Howarth of Newport",1944-06-11T00:00:00Z,10291,male
http://www.wikidata.org/entity/Q1200029,"Derek Foster, Baron Foster of Bishop Auckland",1937-06-25T00:00:00Z,10207,male
http://www.wikidata.org/entity/Q1507362,"George Foulkes, Baron Foulkes of Cumnock",1942-01-21T00:00:00Z,10211,male
http://www.wikidata.org/entity/Q336133,"David Chidgey, Baron Chidgey",1942-07-09T00:00:00Z,10101,male
http://www.wikidata.org/entity/Q332870,"Archie Hamilton, Baron Hamilton of Epsom",1941-12-30T00:00:00Z,10255,male
http://www.wikidata.org/entity/Q333721,"Nigel Jones, Baron Jones of Cheltenham",1948-03-30T00:00:00Z,10325,male
http://www.wikidata.org/entity/Q1189567,"Dennis Turner, Baron Bilston",1942-08-26T00:00:00Z,10607,male
http://www.wikidata.org/entity/Q333058,Gillian Shephard,1940-01-22T00:00:00Z,10536,female
http://www.wikidata.org/entity/Q336111,"Lynda Clark, Baroness Clark of Calton",1949-02-26T00:00:00Z,10110,female
http://www.wikidata.org/entity/Q333264,"Chris Smith, Baron Smith of Finsbury",1951-07-24T00:00:00Z,10547,male
http://www.wikidata.org/entity/Q74329,"Lewis Moonie, Baron Moonie",1947-02-25T00:00:00Z,10438,male
http://www.wikidata.org/entity/Q333584,"Tony Banks, Baron Stratford",1942-04-08T00:00:00Z,10025,male
http://www.wikidata.org/entity/Q334348,"Jenny Tonge, Baroness Tonge",1941-02-19T00:00:00Z,10599,female
http://www.wikidata.org/entity/Q333410,"Brian Mawhinney, Baron Mawhinney",1940-07-26T00:00:00Z,10424,male
http://www.wikidata.org/entity/Q332696,Virginia Bottomley,1948-03-12T00:00:00Z,10058,female
http://www.wikidata.org/entity/Q334638,"Nicholas Lyell, Baron Lyell of Markyate",1938-12-06T00:00:00Z,10374,male
http://www.wikidata.org/entity/Q336214,"Jack Cunningham, Baron Cunningham of Felling",1939-08-04T00:00:00Z,10146,male
http://www.wikidata.org/entity/Q334498,"Irene Adams, Baroness Adams of Craigielea",1947-12-27T00:00:00Z,10003,female
http://www.wikidata.org/entity/Q334411,"Donald Anderson, Baron Anderson of Swansea",1939-06-17T00:00:00Z,10011,male
http://www.wikidata.org/entity/Q334443,"Jean Corston, Baroness Corston",1942-05-05T00:00:00Z,10135,female
http://www.wikidata.org/entity/Q1101999,"Clive Soley, Baron Soley",1939-05-07T00:00:00Z,10556,male
http://www.wikidata.org/entity/Q334258,Alastair Goodlad,1943-07-04T00:00:00Z,10234,male
http://www.wikidata.org/entity/Q335213,Martin Rees,1942-06-23T00:00:00Z,13323,male
http://www.wikidata.org/entity/Q346975,"Adair Turner, Baron Turner of Ecchinswell",1955-10-05T00:00:00Z,13320,male
http://www.wikidata.org/entity/Q1703244,"Jonathan Mance, Baron Mance",1943-06-06T00:00:00Z,13321,male
http://www.wikidata.org/entity/Q187562,"Ruth Deech, Baroness Deech",1943-04-29T00:00:00Z,13322,female
http://www.wikidata.org/entity/Q542793,"Jo Valentine, Baroness Valentine",1958-12-08T00:00:00Z,13315,female
http://www.wikidata.org/entity/Q508131,Andrew Turnbull,1945-01-21T00:00:00Z,13716,male
http://www.wikidata.org/entity/Q1927727,"Michael Hastings, Baron Hastings of Scarisbrick",1958-01-29T00:00:00Z,13718,male
http://www.wikidata.org/entity/Q336564,John Sentamu,1949-06-10T00:00:00Z,13714,male
http://www.wikidata.org/entity/Q1974719,"Neil Davidson, Baron Davidson of Glen Clova",1950-09-13T00:00:00Z,13717,male
http://www.wikidata.org/entity/Q785236,Nigel Crisp,1952-01-14T00:00:00Z,13731,male
http://www.wikidata.org/entity/Q1052914,"Celia Thomas, Baroness Thomas of Winchester",1945-10-14T00:00:00Z,13728,female
http://www.wikidata.org/entity/Q1306769,"John Lee, Baron Lee of Trafford",1942-06-21T00:00:00Z,13724,male
http://www.wikidata.org/entity/Q1306769,"John Lee, Baron Lee of Trafford",1942-06-21T00:00:00Z,22591,male
http://www.wikidata.org/entity/Q334520,"Brian Cotter, Baron Cotter",1936-08-24T00:00:00Z,10136,male
http://www.wikidata.org/entity/Q137911,"Joyce Quin, Baroness Quin",1944-11-26T00:00:00Z,10493,female
http://www.wikidata.org/entity/Q137911,"Joyce Quin, Baroness Quin",1944-11-26T00:00:00Z,13725,female
http://www.wikidata.org/entity/Q1701897,"John Taylor, Baron Taylor of Holbeach",1943-11-12T00:00:00Z,13720,male
http://www.wikidata.org/entity/Q336866,"John Burnett, Baron Burnett",1945-09-19T00:00:00Z,10078,male
http://www.wikidata.org/entity/Q336866,"John Burnett, Baron Burnett",1945-09-19T00:00:00Z,13721,male
http://www.wikidata.org/entity/Q336427,Robin Teverson,1952-03-31T00:00:00Z,13732,male
http://www.wikidata.org/entity/Q1187771,"Denise Kingsmill, Baroness Kingsmill",1947-04-24T00:00:00Z,13726,female
http://www.wikidata.org/entity/Q192556,David Trimble,1944-10-15T00:00:00Z,10605,male
